internal_g6p_c,internal_pep_c,internal_pyr_c,internal_EIIglc,internal_LacY,internal_lcts_p,external_glc__D_e,external_lcts_e,fluxes_EX_glc__D_e,fluxes_EX_lcts_e,global_volume,global_width,global_length,global_surface_area,time
62.69914352740523,-62.51914352740523,62.69914352740523,0.0018,0.0,0.0,2.3678622218056495,10.0,0.0760200493715752,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,689.0
62.77507570726082,-62.59507570726082,62.77507570726082,0.0018,0.0,0.0,2.3586193292499464,10.0,0.07593217985559493,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,690.0
62.850919636741175,-62.670919636741175,62.850919636741175,0.0018,0.0,0.0,2.349387064144273,10.0,0.0758439294803562,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,691.0
62.92667493108856,-62.74667493108856,62.92667493108856,0.0018,0.0,0.0,2.3401655925425366,10.0,0.0757552943473875,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,692.0
63.00234120480831,-62.82234120480831,63.00234120480831,0.0018,0.0,0.0,2.3309550804986436,10.0,0.07566627371974384,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,693.0
63.077918071685836,-62.89791807168584,63.077918071685836,0.0018,0.0,0.0,2.321755361958687,10.0,0.0755768668775226,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,694.0
63.15340514155352,-62.97340514155352,63.15340514155352,0.0018,0.0,0.0,2.312566602976574,10.0,0.07548706986768666,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,695.0
63.22880202350513,-63.04880202350513,63.22880202350513,0.0018,0.0,0.0,2.3033888035523042,10.0,0.07539688195160985,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,696.0
63.30410832427001,-63.12410832427001,63.30410832427001,0.0018,0.0,0.0,2.2942221297397847,10.0,0.07530630076488058,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,697.0
63.37932364984718,-63.19932364984718,63.37932364984718,0.0018,0.0,0.0,2.285066415485108,10.0,0.07521532557717014,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,698.0
63.45444760219989,-63.27444760219989,63.45444760219989,0.0018,0.0,0.0,2.2759218268421817,10.0,0.07512395235271017,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,699.0
63.52947978254221,-63.34947978254221,63.52947978254221,0.0018,0.0,0.0,2.266788529864912,10.0,0.07503218034231715,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,700.0
63.604419791357394,-63.424419791357394,63.604419791357394,0.0018,0.0,0.0,2.2576663584993923,10.0,0.07494000881518155,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,701.0
63.67926722503696,-63.49926722503696,63.67926722503696,0.0018,0.0,0.0,2.2485554787995294,10.0,0.07484743367956533,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,702.0
63.75402167922288,-63.57402167922288,63.75402167922288,0.0018,0.0,0.0,2.2394558907653233,10.0,0.07475445418592318,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,703.0
63.82868274711768,-63.64868274711768,63.82868274711768,0.0018,0.0,0.0,2.230367760450681,10.0,0.07466106789480473,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,704.0
63.90325002118405,-63.72325002118405,63.90325002118405,0.0018,0.0,0.0,2.221290921801695,10.0,0.07456727406636435,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,705.0
63.977723089707894,-63.797723089707894,63.977723089707894,0.0018,0.0,0.0,2.212225540872273,10.0,0.07447306852384673,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,706.0
64.05210154021648,-63.872101540216484,64.05210154021648,0.0018,0.0,0.0,2.203171783716321,10.0,0.0743784505085926,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,707.0
