global_mass,global_volume,global_width,global_length,global_surface_area,global_dead,global_division,cell_counts_AcrAB-TolC_RNA,cell_counts_AcrAB-TolC,cell_counts_porin,cell_counts_antibiotic,cell_AcrAB-TolC_RNA,cell_AcrAB-TolC,cell_porin,cell_antibiotic,environment_antibiotic,time
2890.1732173584955,2.6274301975986325,1.0,3.678681361947235,10.77152017819368,0.0,1.0,1582.0,1472076.0,1582275.0,197103.0,0.001,0.9303541656124388,1.0,0.12456961106184335,1.0,2664.0
2891.008052664697,2.6281891387860883,1.0,3.679647675879232,10.774555942943504,0.0,1.0,1582.0,1472611.0,1582732.0,197208.0,0.001,0.9304238114468263,1.0,0.12460012135242392,1.0,2665.0
2891.8431291156107,2.6289482991960096,1.0,3.680614268933941,10.77759258458319,0.0,1.0,1583.0,1473147.0,1583189.0,197313.0,0.001,0.9304933876353795,1.0,0.12463062275998674,1.0,2666.0
2892.678446780892,2.62970767889172,1.0,3.6815811411919888,10.780630103366029,0.0,1.0,1583.0,1473683.0,1583646.0,197419.0,0.001,0.9305628942477441,1.0,0.12466111528839152,1.0,2667.0
2893.5140057302165,2.6304672779365603,1.0,3.6825482927340225,10.783668499545392,0.0,1.0,1584.0,1474218.0,1584104.0,197524.0,0.001,0.9306323313534963,1.0,0.12469159894149626,1.0,2668.0
2894.3498060332795,2.6312270963938906,1.0,3.683515723640715,10.786707773374712,0.0,1.0,1584.0,1474754.0,1584561.0,197629.0,0.001,0.9307016990221428,1.0,0.12472207372315715,1.0,2669.0
2895.1858477597966,2.6319871343270878,1.0,3.68448343399276,10.789747925107502,0.0,1.0,1585.0,1475290.0,1585019.0,197735.0,0.001,0.9307709973231207,1.0,0.12475253963722863,1.0,2670.0
2896.0221309795043,2.6327473917995494,1.0,3.685451423870879,10.792788954997349,0.0,1.0,1585.0,1475826.0,1585477.0,197840.0,0.001,0.9308402263257977,1.0,0.12478299668756339,1.0,2671.0
2896.8586557621584,2.6335078688746894,1.0,3.6864196933558118,10.795830863297908,0.0,1.0,1585.0,1476362.0,1585935.0,197946.0,0.001,0.9309093860994718,1.0,0.12481344487801237,1.0,2672.0
2897.695422177535,2.634268565615941,1.0,3.687388242528324,10.798873650262912,0.0,1.0,1586.0,1476898.0,1586393.0,198051.0,0.001,0.9309784767133723,1.0,0.1248438842124247,1.0,2673.0
2898.5324302954305,2.635029482086755,1.0,3.6883570714692047,10.80191731614617,0.0,1.0,1586.0,1477434.0,1586851.0,198157.0,0.001,0.9310474982366589,1.0,0.12487431469464783,1.0,2674.0
2899.3696801856613,2.635790618350601,1.0,3.6893261802592656,10.804961861201555,0.0,1.0,1587.0,1477970.0,1587310.0,198262.0,0.001,0.9311164507384222,1.0,0.12490473632852736,1.0,2675.0
2900.207171918064,2.6365519744709673,1.0,3.690295568979342,10.808007285683018,0.0,1.0,1587.0,1478506.0,1587768.0,198368.0,0.001,0.9311853342876838,1.0,0.1249351491179072,1.0,2676.0
2901.0449055624954,2.6373135505113594,1.0,3.6912652377102924,10.811053589844587,0.0,1.0,1588.0,1479043.0,1588227.0,198473.0,0.001,0.9312541489533961,1.0,0.12496555306662945,1.0,2677.0
2901.882881188833,2.638075346535303,1.0,3.692235186532999,10.81410077394036,0.0,1.0,1588.0,1479579.0,1588686.0,198579.0,0.001,0.9313228948044427,1.0,0.12499594817853447,1.0,2678.0
2902.7210988669735,2.6388373626063397,1.0,3.693205415528367,10.817148838224508,0.0,1.0,1589.0,1480116.0,1589145.0,198684.0,0.001,0.9313915719096383,1.0,0.1250263344574609,1.0,2679.0
2903.5595586668346,2.6395995987880316,1.0,3.694175924777325,10.820197782951276,0.0,1.0,1589.0,1480652.0,1589604.0,198790.0,0.001,0.9314601803377286,1.0,0.12505671190724552,1.0,2680.0
2904.398260658354,2.6403620551439584,1.0,3.695146714360826,10.823247608374984,0.0,1.0,1590.0,1481189.0,1590063.0,198896.0,0.001,0.9315287201573909,1.0,0.1250870805317234,1.0,2681.0
2905.2372049114892,2.6411247317377176,1.0,3.696117784359844,10.82629831475002,0.0,1.0,1590.0,1481726.0,1590522.0,199002.0,0.001,0.9315971914372335,1.0,0.1251174403347279,1.0,2682.0
2906.0763914962185,2.641887628632926,1.0,3.6970891348553785,10.829349902330854,0.0,1.0,1590.0,1482263.0,1590981.0,199107.0,0.001,0.9316655942457963,1.0,0.12514779132009055,1.0,2683.0
2906.91582048254,2.642650745893218,1.0,3.6980607659284526,10.832402371372023,0.0,1.0,1591.0,1482800.0,1591441.0,199213.0,0.001,0.9317339286515505,1.0,0.1251781334916411,1.0,2684.0
2907.7554919404715,2.643414083582247,1.0,3.699032677660111,10.835455722128138,0.0,1.0,1591.0,1483337.0,1591901.0,199319.0,0.001,0.9318021947228989,1.0,0.12520846685320763,1.0,2685.0
2908.5954059400524,2.644177641763684,1.0,3.7000048701314228,10.838509954853887,0.0,1.0,1592.0,1483874.0,1592360.0,199425.0,0.001,0.931870392528176,1.0,0.12523879140861638,1.0,2686.0
2909.4355625513417,2.64494142050122,1.0,3.700977343423481,10.84156506980403,0.0,1.0,1592.0,1484411.0,1592820.0,199531.0,0.001,0.9319385221356479,1.0,0.12526910716169185,1.0,2687.0
2910.275961844418,2.6457054198585617,1.0,3.7019500976174013,10.844621067233398,0.0,1.0,1593.0,1484948.0,1593281.0,199637.0,0.001,0.9320065836135122,1.0,0.12529941411625678,1.0,2688.0
2911.1166038893807,2.646469639899437,1.0,3.702923132794323,10.8476779473969,0.0,1.0,1593.0,1485485.0,1593741.0,199743.0,0.001,0.9320745770298987,1.0,0.12532971227613215,1.0,2689.0
2911.95748875635,2.647234080687591,1.0,3.7038964490354087,10.850735710549515,0.0,1.0,1594.0,1486023.0,1594201.0,199849.0,0.001,0.9321425024528688,1.0,0.1253600016451372,1.0,2690.0
2912.7986165154653,2.6479987422867866,1.0,3.704870046421845,10.853794356946295,0.0,1.0,1594.0,1486560.0,1594662.0,199955.0,0.001,0.9322103599504159,1.0,0.12539028222708934,1.0,2691.0
2913.639987236887,2.6487636247608064,1.0,3.7058439250348423,10.856853886842377,0.0,1.0,1595.0,1487098.0,1595122.0,200061.0,0.001,0.9322781495904655,1.0,0.1254205540258043,1.0,2692.0
2914.4816009907954,2.6495287281734505,1.0,3.7068180849556325,10.859914300492953,0.0,1.0,1595.0,1487635.0,1595583.0,200167.0,0.001,0.932345871440875,1.0,0.12545081704509595,1.0,2693.0
2915.323457847391,2.6502940525885372,1.0,3.707792526265472,10.862975598153298,0.0,1.0,1596.0,1488173.0,1596044.0,200273.0,0.001,0.9324135255694341,1.0,0.1254810712887765,1.0,2694.0
2916.165557876895,2.6510595980699048,1.0,3.7087672490456427,10.86603778007877,0.0,1.0,1596.0,1488711.0,1596505.0,200379.0,0.001,0.9324811120438647,1.0,0.12551131676065636,1.0,2695.0
2917.007901149548,2.6518253646814074,1.0,3.7097422533774456,10.86910084652478,0.0,1.0,1596.0,1489248.0,1596966.0,200485.0,0.001,0.9325486309318208,1.0,0.12554155346454413,1.0,2696.0
2917.8504877356127,2.6525913524869207,1.0,3.71071753934221,10.872164797746834,0.0,1.0,1597.0,1489786.0,1597427.0,200591.0,0.001,0.932616082300889,1.0,0.1255717814042467,1.0,2697.0
2918.6933177053697,2.653357561550336,1.0,3.711693107021285,10.875229634000494,0.0,1.0,1597.0,1490324.0,1597889.0,200698.0,0.001,0.9326834662185881,1.0,0.12560200058356924,1.0,2698.0
2919.536391129122,2.6541239919355655,1.0,3.712668956496046,10.878295355541411,0.0,1.0,1598.0,1490862.0,1598350.0,200804.0,0.001,0.9327507827523696,1.0,0.12563221100631503,1.0,2699.0
2920.3797080771915,2.654890643706538,1.0,3.713645087847889,10.881361962625302,0.0,1.0,1598.0,1491401.0,1598812.0,200910.0,0.001,0.9328180319696172,1.0,0.12566241267628567,1.0,2700.0
2921.2232686199213,2.655657516927201,1.0,3.714621501158236,10.884429455507956,0.0,1.0,1599.0,1491939.0,1599274.0,201016.0,0.001,0.9328852139376476,1.0,0.12569260559728102,1.0,2701.0
2922.067072827674,2.6564246116615218,1.0,3.715598196508531,10.887497834445238,0.0,1.0,1599.0,1492477.0,1599736.0,201123.0,0.001,0.9329523287237099,1.0,0.1257227897730991,1.0,2702.0
2922.9111207708333,2.657191927973485,1.0,3.716575173980243,10.89056709969309,0.0,1.0,1600.0,1493016.0,1600198.0,201229.0,0.001,0.9330193763949862,1.0,0.1257529652075362,1.0,2703.0
2923.755412519803,2.6579594659270938,1.0,3.7175524336548627,10.893637251507524,0.0,1.0,1600.0,1493554.0,1600660.0,201336.0,0.001,0.9330863570185912,1.0,0.12578313190438692,1.0,2704.0
2924.599948145007,2.6587272255863703,1.0,3.718529975613906,10.89670829014463,0.0,1.0,1601.0,1494093.0,1601122.0,201442.0,0.001,0.9331532706615726,1.0,0.12581328986744397,1.0,2705.0
2925.4447277168897,2.6594952070153544,1.0,3.719507799938911,10.899780215860567,0.0,1.0,1601.0,1494631.0,1601585.0,201549.0,0.001,0.933220117390911,1.0,0.1258434391004984,1.0,2706.0
2926.2897513059156,2.6602634102781053,1.0,3.7204859067114397,10.902853028911572,0.0,1.0,1602.0,1495170.0,1602048.0,201655.0,0.001,0.9332868972735201,1.0,0.12587357960733944,1.0,2707.0
2927.1350189825703,2.6610318354387004,1.0,3.721464296013079,10.90592672955395,0.0,1.0,1602.0,1495709.0,1602510.0,201762.0,0.001,0.9333536103762465,1.0,0.12590371139175457,1.0,2708.0
2927.980530817359,2.6618004825612354,1.0,3.722442967925437,10.90900131804409,0.0,1.0,1602.0,1496248.0,1602973.0,201868.0,0.001,0.9334202567658703,1.0,0.1259338344575295,1.0,2709.0
2928.8262868808074,2.662569351709825,1.0,3.7234219225301484,10.912076794638448,0.0,1.0,1603.0,1496787.0,1603436.0,201975.0,0.001,0.9334868365091044,1.0,0.12596394880844822,1.0,2710.0
2929.672287243462,2.663338442948602,1.0,3.7244011599088687,10.915153159593558,0.0,1.0,1603.0,1497326.0,1603899.0,202081.0,0.001,0.9335533496725953,1.0,0.1259940544482929,1.0,2711.0
2930.518531975889,2.6641077563417173,1.0,3.7253806801432776,10.918230413166018,0.0,1.0,1604.0,1497865.0,1604363.0,202188.0,0.001,0.9336197963229227,1.0,0.12602415138084397,1.0,2712.0
2931.3650211486756,2.6648772919533417,1.0,3.7263604833150796,10.921308555612516,0.0,1.0,1604.0,1498404.0,1604826.0,202295.0,0.001,0.9336861765265998,1.0,0.1260542396098801,1.0,2713.0
2932.211754832429,2.6656470498476628,1.0,3.7273405695060013,10.924387587189802,0.0,1.0,1605.0,1498943.0,1605290.0,202401.0,0.001,0.9337524903500732,1.0,0.1260843191391782,1.0,2714.0
2933.058733097777,2.6664170300888883,1.0,3.7283209387977942,10.927467508154702,0.0,1.0,1605.0,1499483.0,1605753.0,202508.0,0.001,0.9338187378597231,1.0,0.1261143899725134,1.0,2715.0
2933.905956015368,2.6671872327412434,1.0,3.729301591272233,10.930548318764124,0.0,1.0,1606.0,1500022.0,1606217.0,202615.0,0.001,0.9338849191218634,1.0,0.12614445211365907,1.0,2716.0
2934.75342365587,2.6679576578689725,1.0,3.730282527011115,10.93363001927504,0.0,1.0,1606.0,1500561.0,1606681.0,202722.0,0.001,0.9339510342027416,1.0,0.12617450556638685,1.0,2717.0
2935.601136089972,2.668728305536338,1.0,3.731263746096263,10.936712609944504,0.0,1.0,1607.0,1501101.0,1607145.0,202829.0,0.001,0.9340170831685388,1.0,0.12620455033446656,1.0,2718.0
2936.449093388384,2.669499175807622,1.0,3.732245248609522,10.939796091029638,0.0,1.0,1607.0,1501641.0,1607609.0,202935.0,0.001,0.9340830660853703,1.0,0.12623458642166632,1.0,2719.0
2937.297295621835,2.6702702687471227,1.0,3.7332270346327605,10.942880462787642,0.0,1.0,1608.0,1502181.0,1608074.0,203042.0,0.001,0.934148983019285,1.0,0.12626461383175244,1.0,2720.0
2938.145742861076,2.67104158441916,1.0,3.7342091042478724,10.94596572547579,0.0,1.0,1608.0,1502720.0,1608538.0,203149.0,0.001,0.9342148340362657,1.0,0.12629463256848947,1.0,2721.0
2938.9944351768772,2.67181312288807,1.0,3.7351914575367733,10.94905187935143,0.0,1.0,1609.0,1503260.0,1609003.0,203256.0,0.001,0.9342806192022295,1.0,0.1263246426356402,1.0,2722.0
2939.84337264003,2.672584884218209,1.0,3.7361740945814037,10.952138924671985,0.0,1.0,1609.0,1503800.0,1609468.0,203363.0,0.001,0.9343463385830273,1.0,0.12635464403696567,1.0,2723.0
2940.6925553213455,2.6733568684739506,1.0,3.7371570154637266,10.955226861694953,0.0,1.0,1609.0,1504340.0,1609933.0,203470.0,0.001,0.9344119922444443,1.0,0.12638463677622516,1.0,2724.0
2941.541983291656,2.674129075719687,1.0,3.7381402202657297,10.9583156906779,0.0,1.0,1610.0,1504880.0,1610398.0,203577.0,0.001,0.9344775802521998,1.0,0.1264146208571762,1.0,2725.0
2942.391656621814,2.674901506019831,1.0,3.7391237090694243,10.961405411878474,0.0,1.0,1610.0,1505421.0,1610863.0,203684.0,0.001,0.9345431026719476,1.0,0.1264445962835745,1.0,2726.0
2943.241575382692,2.675674159438811,1.0,3.7401074819568443,10.964496025554393,0.0,1.0,1611.0,1505961.0,1611328.0,203792.0,0.001,0.9346085595692757,1.0,0.12647456305917404,1.0,2727.0
2944.091739645184,2.6764470360410764,1.0,3.7410915390100494,10.967587531963456,0.0,1.0,1611.0,1506501.0,1611794.0,203899.0,0.001,0.9346739510097064,1.0,0.12650452118772706,1.0,2728.0
2944.942149480204,2.6772201358910945,1.0,3.742075880311121,10.970679931363527,0.0,1.0,1612.0,1507042.0,1612259.0,204006.0,0.001,0.9347392770586967,1.0,0.126534470672984,1.0,2729.0
2945.792804958686,2.6779934590533507,1.0,3.7430605059421653,10.973773224012554,0.0,1.0,1612.0,1507582.0,1612725.0,204113.0,0.001,0.9348045377816381,1.0,0.12656441151869355,1.0,2730.0
2946.6437061515844,2.6787670055923494,1.0,3.7440454159853114,10.976867410168548,0.0,1.0,1613.0,1508123.0,1613191.0,204220.0,0.001,0.9348697332438565,1.0,0.12659434372860265,1.0,2731.0
2947.4948531298755,2.679540775572614,1.0,3.7450306105227136,10.979962490089605,0.0,1.0,1613.0,1508664.0,1613657.0,204328.0,0.001,0.9349348635106126,1.0,0.12662426730645646,1.0,2732.0
2948.346245964555,2.680314769058686,1.0,3.746016089636548,10.983058464033896,0.0,1.0,1614.0,1509205.0,1614123.0,204435.0,0.001,0.934999928647102,1.0,0.12665418225599837,1.0,2733.0
2949.197884726638,2.6810889861151255,1.0,3.747001853409015,10.986155332259653,0.0,1.0,1614.0,1509746.0,1614589.0,204542.0,0.001,0.9350649287184549,1.0,0.12668408858097002,1.0,2734.0
2950.0497694871633,2.6818634268065122,1.0,3.7479879019223405,10.989253095025198,0.0,1.0,1615.0,1510287.0,1615055.0,204650.0,0.001,0.9351298637897365,1.0,0.1267139862851113,1.0,2735.0
2950.901900317187,2.682638091197443,1.0,3.7489742352587716,10.99235175258892,0.0,1.0,1615.0,1510828.0,1615522.0,204757.0,0.001,0.9351947339259468,1.0,0.1267438753721603,1.0,2736.0
2951.7542772877873,2.683412979352534,1.0,3.74996085350058,10.995451305209286,0.0,1.0,1615.0,1511369.0,1615989.0,204865.0,0.001,0.9352595391920209,1.0,0.1267737558458534,1.0,2737.0
2952.6069004700626,2.6841880913364204,1.0,3.750947756730063,10.998551753144831,0.0,1.0,1616.0,1511910.0,1616455.0,204972.0,0.001,0.9353242796528288,1.0,0.12680362770992518,1.0,2738.0
2953.459769935132,2.6849634272137566,1.0,3.7519349450295394,11.001653096654177,0.0,1.0,1616.0,1512451.0,1616922.0,205079.0,0.001,0.935388955373176,1.0,0.12683349096810845,1.0,2739.0
2954.312885754135,2.6857389870492137,1.0,3.7529224184813517,11.004755335996006,0.0,1.0,1617.0,1512993.0,1617389.0,205187.0,0.001,0.9354535664178029,1.0,0.1268633456241343,1.0,2740.0
2955.166247998232,2.6865147709074835,1.0,3.753910177167868,11.007858471429085,0.0,1.0,1617.0,1513534.0,1617857.0,205295.0,0.001,0.9355181128513851,1.0,0.126893191681732,1.0,2741.0
2956.0198567386033,2.6872907788532756,1.0,3.754898221171479,11.010962503212252,0.0,1.0,1618.0,1514076.0,1618324.0,205402.0,0.001,0.9355825947385337,1.0,0.12692302914462908,1.0,2742.0
2956.8737120464502,2.6880670109513183,1.0,3.7558865505745995,11.014067431604424,0.0,1.0,1618.0,1514617.0,1618791.0,205510.0,0.001,0.9356470121437951,1.0,0.12695285801655135,1.0,2743.0
2957.7278139929945,2.688843467266359,1.0,3.7568751654596686,11.017173256864584,0.0,1.0,1619.0,1515159.0,1619259.0,205617.0,0.001,0.9357113651316513,1.0,0.12698267830122278,1.0,2744.0
2958.5821626494785,2.6896201478631623,1.0,3.7578640659091476,11.0202799792518,0.0,1.0,1619.0,1515701.0,1619727.0,205725.0,0.001,0.9357756537665197,1.0,0.12701249000236567,1.0,2745.0
2959.436758087165,2.6903970528065138,1.0,3.758853252005523,11.023387599025206,0.0,1.0,1620.0,1516243.0,1620194.0,205833.0,0.001,0.9358398781127532,1.0,0.12704229312370047,1.0,2746.0
2960.2916003773375,2.691174182161216,1.0,3.759842723831304,11.026496116444015,0.0,1.0,1620.0,1516785.0,1620662.0,205941.0,0.001,0.9359040382346404,1.0,0.1270720876689459,1.0,2747.0
2961.1466895913004,2.691951535992091,1.0,3.7608324814690257,11.029605531767515,0.0,1.0,1621.0,1517327.0,1621131.0,206048.0,0.001,0.9359681341964058,1.0,0.12710187364181894,1.0,2748.0
2962.002025800378,2.69272911436398,1.0,3.761822525001245,11.032715845255069,0.0,1.0,1621.0,1517869.0,1621599.0,206156.0,0.001,0.9360321660622094,1.0,0.12713165104603477,1.0,2749.0
2962.8576090759157,2.6935069173417414,1.0,3.762812854510544,11.035827057166117,0.0,1.0,1622.0,1518411.0,1622067.0,206264.0,0.001,0.9360961338961472,1.0,0.12716141988530685,1.0,2750.0
2963.7134394892796,2.694284944990254,1.0,3.7638034700795275,11.038939167760166,0.0,1.0,1622.0,1518953.0,1622536.0,206372.0,0.001,0.9361600377622511,1.0,0.12719118016334685,1.0,2751.0
2964.569517111856,2.6950631973744144,1.0,3.764794371790825,11.042052177296807,0.0,1.0,1623.0,1519496.0,1623004.0,206480.0,0.001,0.9362238777244889,1.0,0.12722093188386469,1.0,2752.0
2965.425842015052,2.695841674559138,1.0,3.7657855597270893,11.045166086035703,0.0,1.0,1623.0,1520038.0,1623473.0,206588.0,0.001,0.9362876538467644,1.0,0.1272506750505685,1.0,2753.0
2966.2824142702952,2.6966203766093595,1.0,3.7667770339709974,11.048280894236587,0.0,1.0,1623.0,1520581.0,1623942.0,206696.0,0.001,0.9363513661929176,1.0,0.1272804096671647,1.0,2754.0
2967.1392339490344,2.697399303590031,1.0,3.76776879460525,11.051396602159276,0.0,1.0,1624.0,1521123.0,1624411.0,206804.0,0.001,0.9364150148267246,1.0,0.1273101357373579,1.0,2755.0
2967.9963011227387,2.698178455566126,1.0,3.7687608417125724,11.054513210063654,0.0,1.0,1624.0,1521666.0,1624881.0,206912.0,0.001,0.9364785998118978,1.0,0.12733985326485095,1.0,2756.0
2968.853615862897,2.698957832602634,1.0,3.7697531753757128,11.057630718209687,0.0,1.0,1625.0,1522209.0,1625350.0,207020.0,0.001,0.9365421212120859,1.0,0.127369562253345,1.0,2757.0
2969.7111782410207,2.699737434764564,1.0,3.7707457956774433,11.060749126857406,0.0,1.0,1625.0,1522751.0,1625819.0,207128.0,0.001,0.9366055790908738,1.0,0.12739926270653937,1.0,2758.0
2970.56898832864,2.7005172621169455,1.0,3.7717387027005613,11.063868436266933,0.0,1.0,1626.0,1523294.0,1626289.0,207236.0,0.001,0.9366689735117829,1.0,0.12742895462813164,1.0,2759.0
2971.427046197307,2.7012973147248247,1.0,3.772731896527887,11.066988646698448,0.0,1.0,1626.0,1523837.0,1626759.0,207344.0,0.001,0.9367323045382712,1.0,0.12745863802181764,1.0,2760.0
2972.2853519185933,2.7020775926532665,1.0,3.773725377242263,11.070109758412215,0.0,1.0,1627.0,1524381.0,1627229.0,207452.0,0.001,0.9367955722337329,1.0,0.12748831289129142,1.0,2761.0
2973.1439055640926,2.7028580959673567,1.0,3.7747191449265594,11.073231771668578,0.0,1.0,1627.0,1524924.0,1627699.0,207560.0,0.001,0.9368587766614992,1.0,0.12751797924024527,1.0,2762.0
2974.002707205418,2.7036388247321983,1.0,3.775713199663668,11.076354686727942,0.0,1.0,1628.0,1525467.0,1628169.0,207669.0,0.001,0.9369219178848377,1.0,0.12754763707236974,1.0,2763.0
2974.8617569142048,2.7044197790129134,1.0,3.776707541536505,11.079478503850805,0.0,1.0,1628.0,1526010.0,1628639.0,207777.0,0.001,0.9369849959669528,1.0,0.1275772863913536,1.0,2764.0
2975.721054762107,2.705200958874643,1.0,3.7777021706280096,11.08260322329772,0.0,1.0,1629.0,1526554.0,1629110.0,207885.0,0.001,0.9370480109709859,1.0,0.12760692720088387,1.0,2765.0
2976.580600820801,2.7059823643825465,1.0,3.778697087021146,11.085728845329335,0.0,1.0,1629.0,1527097.0,1629580.0,207994.0,0.001,0.937110962960015,1.0,0.1276365595046458,1.0,2766.0
2977.440395161983,2.706763995601803,1.0,3.779692290798903,11.08885537020636,0.0,1.0,1630.0,1527641.0,1630051.0,208102.0,0.001,0.9371738519970549,1.0,0.12766618330632293,1.0,2767.0
2978.30043785737,2.707545852597609,1.0,3.7806877820442915,11.091982798189587,0.0,1.0,1630.0,1528185.0,1630522.0,208210.0,0.001,0.9372366781450578,1.0,0.12769579860959693,1.0,2768.0
2979.1607289787,2.7083279354351815,1.0,3.781683560840347,11.095111129539877,0.0,1.0,1630.0,1528729.0,1630993.0,208319.0,0.001,0.9372994414669128,1.0,0.1277254054181478,1.0,2769.0
2980.0212685977313,2.709110244179756,1.0,3.7826796272701313,11.098240364518173,0.0,1.0,1631.0,1529272.0,1631464.0,208427.0,0.001,0.9373621420254459,1.0,0.12775500373565377,1.0,2770.0
2980.8820567862435,2.709892778896585,1.0,3.7836759814167262,11.101370503385489,0.0,1.0,1631.0,1529816.0,1631935.0,208536.0,0.001,0.9374247798834204,1.0,0.12778459356579128,1.0,2771.0
2981.7430936160367,2.7106755396509423,1.0,3.784672623363241,11.104501546402918,0.0,1.0,1632.0,1530360.0,1632406.0,208644.0,0.001,0.937487355103537,1.0,0.127814174912235,1.0,2772.0
2982.604379158932,2.7114585265081197,1.0,3.785669553192807,11.107633493831628,0.0,1.0,1632.0,1530905.0,1632878.0,208753.0,0.001,0.9375498677484334,1.0,0.12784374777865792,1.0,2773.0
2983.46591348677,2.7122417395334275,1.0,3.7866667709885804,11.11076634593286,0.0,1.0,1633.0,1531449.0,1633350.0,208861.0,0.001,0.937612317880685,1.0,0.12787331216873116,1.0,2774.0
2984.3276966714143,2.713025178792195,1.0,3.787664276833741,11.113900102967929,0.0,1.0,1633.0,1531993.0,1633821.0,208970.0,0.001,0.9376747055628043,1.0,0.12790286808612414,1.0,2775.0
2985.189728784747,2.71380884434977,1.0,3.7886620708114926,11.11703476519823,0.0,1.0,1634.0,1532537.0,1634293.0,209079.0,0.001,0.9377370308572415,1.0,0.12793241553450455,1.0,2776.0
2986.0520098986717,2.71459273627152,1.0,3.7896601530050633,11.12017033288523,0.0,1.0,1634.0,1533082.0,1634765.0,209187.0,0.001,0.9377992938263843,1.0,0.12796195451753825,1.0,2777.0
2986.9145400851135,2.7153768546228303,1.0,3.790658523497704,11.123306806290472,0.0,1.0,1635.0,1533626.0,1635238.0,209296.0,0.001,0.9378614945325578,1.0,0.1279914850388894,1.0,2778.0
2987.7773194160177,2.716161199469107,1.0,3.791657182372693,11.126444185675577,0.0,1.0,1635.0,1534171.0,1635710.0,209405.0,0.001,0.9379236330380253,1.0,0.1280210071022204,1.0,2779.0
2988.6403479633505,2.716945770875773,1.0,3.7926561297133285,11.129582471302243,0.0,1.0,1636.0,1534716.0,1636182.0,209514.0,0.001,0.9379857094049873,1.0,0.1280505207111918,1.0,2780.0
2989.5036257990987,2.7177305689082716,1.0,3.793655365602936,11.132721663432235,0.0,1.0,1636.0,1535261.0,1636655.0,209622.0,0.001,0.9380477236955823,1.0,0.12808002586946252,1.0,2781.0
2990.36715299527,2.7185155936320635,1.0,3.7946548901248627,11.135861762327405,0.0,1.0,1637.0,1535805.0,1637128.0,209731.0,0.001,0.9381096759718868,1.0,0.1281095225806896,1.0,2782.0
2991.2309296238927,2.7193008451126297,1.0,3.7956547033624815,11.139002768249668,0.0,1.0,1637.0,1536350.0,1637601.0,209840.0,0.001,0.9381715662959149,1.0,0.12813901084852847,1.0,2783.0
2992.0949557570166,2.7200863234154697,1.0,3.796654805399189,11.14214468146103,0.0,1.0,1638.0,1536895.0,1638074.0,209949.0,0.001,0.938233394729619,1.0,0.12816849067663263,1.0,2784.0
2992.9592314667116,2.7208720286061014,1.0,3.797655196318405,11.145287502223557,0.0,1.0,1638.0,1537441.0,1638547.0,210058.0,0.001,0.9382951613348893,1.0,0.12819796206865397,1.0,2785.0
2993.8237568250684,2.721657960750062,1.0,3.7986558762035743,11.1484312307994,0.0,1.0,1639.0,1537986.0,1639020.0,210167.0,0.001,0.9383568661735544,1.0,0.12822742502824253,1.0,2786.0
2994.688531904199,2.7224441199129084,1.0,3.799656845138166,11.151575867450784,0.0,1.0,1639.0,1538531.0,1639494.0,210276.0,0.001,0.9384185093073808,1.0,0.1282568795590466,1.0,2787.0
2995.5535567762363,2.7232305061602147,1.0,3.800658103205672,11.154721412440008,0.0,1.0,1639.0,1539077.0,1639967.0,210385.0,0.001,0.9384800907980734,1.0,0.12828632566471276,1.0,2788.0
2996.4188315133333,2.7240171195575758,1.0,3.8016596504896105,11.157867866029452,0.0,1.0,1640.0,1539622.0,1640441.0,210494.0,0.001,0.9385416107072753,1.0,0.12831576334888578,1.0,2789.0
2997.2843561876643,2.724803960170604,1.0,3.802661487073522,11.161015228481567,0.0,1.0,1640.0,1540168.0,1640915.0,210603.0,0.001,0.938603069096568,1.0,0.12834519261520871,1.0,2790.0
2998.1501308714246,2.7255910280649314,1.0,3.8036636130409707,11.164163500058876,0.0,1.0,1641.0,1540713.0,1641389.0,210712.0,0.001,0.9386644660274714,1.0,0.12837461346732285,1.0,2791.0
2999.0161556368303,2.7263783233062093,1.0,3.804666028475548,11.167312681023986,0.0,1.0,1641.0,1541259.0,1641863.0,210821.0,0.001,0.9387258015614439,1.0,0.12840402590886768,1.0,2792.0
2999.882430556118,2.727165845960107,1.0,3.805668733460865,11.170462771639578,0.0,1.0,1642.0,1541805.0,1642337.0,210931.0,0.001,0.9387870757598825,1.0,0.128433429943481,1.0,2793.0
3000.7489557015456,2.727953596092314,1.0,3.8066717280805613,11.173613772168405,0.0,1.0,1642.0,1542351.0,1642812.0,211040.0,0.001,0.9388482886841226,1.0,0.1284628255747988,1.0,2794.0
3001.6157311453912,2.7287415737685374,1.0,3.8076750124182976,11.176765682873299,0.0,1.0,1643.0,1542897.0,1643286.0,211149.0,0.001,0.9389094403954386,1.0,0.12849221280645534,1.0,2795.0
3002.4827569599547,2.7295297790545043,1.0,3.80867858655776,11.179918504017166,0.0,1.0,1643.0,1543443.0,1643761.0,211258.0,0.001,0.9389705309550431,1.0,0.1285215916420831,1.0,2796.0
3003.3500332175568,2.730318212015961,1.0,3.809682450582659,11.183072235862994,0.0,1.0,1644.0,1543989.0,1644236.0,211368.0,0.001,0.9390315604240881,1.0,0.12855096208531283,1.0,2797.0
3004.217559990538,2.731106872718671,1.0,3.8106866045767283,11.186226878673835,0.0,1.0,1644.0,1544535.0,1644711.0,211477.0,0.001,0.939092528863664,1.0,0.12858032413977352,1.0,2798.0
